"id","name","hostid","hostname","neighbourhoodgroup","neighbourhood","latitude","longitude","roomtype","price","minimumnights","numberofreviews","lastreview","reviewspermonth","calculatedhostlistingscount","availability365"
6399305,"Spacious, unique apt - see reviews! Last minute ok",264659,"Nikhil","Manhattan","East Village",40.72361,-73.98775,"Entire home/apt",275,1,35,"08/12/2017",0.7,1,0
299062,"1 Bdrm in 2 Bdrm Apt in Upper East Lux Drmn Bldng",236421,"Jessica","Manhattan","Upper East Side",40.77272,-73.95307,"Private room",190,3,0,"", ,2,0
5439148,"Private Room in Duplex Apartment",24468833,"Amanda", ,"Prospect Heights",40.67734,-73.96433,"Private room",75,1,1,"09/08/2015",0.02,2,188
9495907,"Huge, 2-Bedroom West Village Apt",8920162,"Brandon","Manhattan","West Village",40.73302,-74.00585,"Entire home/apt",500,1,0,"", ,1,0
16541635,"Spacious uws studio overlooking Central Park",77375497,"Hannah"," ","Upper West Side",40.79163,-73.96727,"Entire home/apt",100,4,2,"03/09/2017",0.09,1,0
34542125,"2nd bedrm in duplex apt. ground floor! no stairs",258243498,"Ben", ,"Williamsburg",40.70517,-73.94288,"Private room",125,1,2,"02/06/2019",1,3,89
22067396,"Sunny Brooklyn Brownstone apartment",28019842,"Morgan","Brooklyn","Clinton Hill",40.6938,-73.96963,"Entire home/apt",100,2,0,"", ,1,0
66275,"Lower East Side Magic Room",314941,"Tony","Manhattan","Lower East Side",40.71904,-73.99392,"Private room",95,1,109,"23/06/2019",1.11,3,364
35339100,"Renovated  Master Bedroom 47 Buffalo 3F Room#1",260688089,"Hui","Brooklyn","Bedford-Stuyvesant",40.67815,-73.92534,"Private room",60,1,1,"30/06/2019",1,2,147
16158270,"Studio w/EIK & Backyard, 23 Minutes to Manhattan",105310740,"Margareth"," ","Bedford-Stuyvesant",40.68301,-73.95305,"Entire home/apt",76,30,7,"29/06/2019",0.27,3,310
28561904,"Brand new uber-clean minimalist Bushwick 1BR",1119058,"Ruben","Brooklyn","Bushwick",40.70473,-73.92662,"Entire home/apt",100,4,17,"23/06/2019",1.76,1,0
34670547,"J- COZY ROOM FOR 1 FEMALE FREE WIFI & COFFEE",213208277,"Darry","Queens","South Ozone Park",40.67332,-73.79682,"Shared room",30,5,1,"09/06/2019",1,8,365
16275767,"Spacious sun lit Bushwick room",106451051,"Claire","Queens","Ridgewood",40.70338,-73.91006,"Private room",40,5,8,"03/08/2017",0.26,1,6
16133101,"Sunny Room in Bed Stuy Brooklyn",1626704,"Meghan","Brooklyn","Bedford-Stuyvesant",40.69512,-73.94978,"Private room", ,2,55,"30/12/2018",1.95,1,0
12780993,"Washington Heights Studio",18111963,"Patricia"," ","Washington Heights",40.84205,-73.93716,"Entire home/apt", ,5,0,"", ,1,0
9768333,"Spacious 1BD, City View, Near Train",9144218,"Daniel","Queens","Astoria",40.76476,-73.91935,"Entire home/apt",125,8,0,"", ,1,0
12038773,"Beautiful Sunny Fire Escape Room",64444742,"Sushanti", ,"Bushwick",40.69305,-73.90825,"Private room",60,2,21,"11/06/2019",0.53,1,364
22569493,"Beautifully Renovated Brownstone Apt! #10264",28574655,"Mimi","Brooklyn","Crown Heights",40.67589,-73.94223,"Entire home/apt",180,30,54,"24/06/2019",2.98,1,277
12547357,"Spacious Bedroom on Eastern Parkway",12335685,"Rebecca","Brooklyn","Crown Heights",40.67045,-73.95895,"Private room",67,1,1,"17/05/2016",0.03,1,0
8001648,"New 3BR~Prime Midtown~Design Loft",2119276,"Host","Manhattan","Midtown",40.74947,-73.98257,"Entire home/apt", ,90,3,"31/05/2017",0.08,39,0
6033449,"COLUMBIA PRESBYTERIAN MED CTR *AURA* Studio Apt",25237492,"Juliana","Manhattan","Washington Heights",40.84035,-73.94089,"Entire home/apt",95,30,11,"25/05/2019",0.25,34,97
11675817,"Your Own Studio in Lower East Side",1534857,"Sandro","Manhattan","Chinatown",40.71674,-73.98995,"Entire home/apt",120,7,1,"08/04/2016",0.03,2,0
26743638,"Modern, Cozy Apt Share for Young Professionals",2822805,"Ollie"," ","Bedford-Stuyvesant",40.68579,-73.95038,"Private room",60,30,1,"19/03/2019",0.27,8,217
21354164,"Bushwick 1Br on Jefferson St.",32941922,"Trevor","Brooklyn","Bushwick",40.70442,-73.92553,"Entire home/apt",200,2,2,"03/12/2017",0.1,1,0
32522010,"Cozy Renovated 2 BR 2 Bathroom Brooklyn/Queens NYC",51810229,"Moaz"," ","Ridgewood",40.69903,-73.90961,"Entire home/apt", ,28,0,"", ,1,197
21090094,"Private and Cozy Studio  Pelham Gardens - Bx, NY.",152045247,"Mariana","Bronx","Pelham Gardens",40.86506,-73.84295,"Entire home/apt",40,2,37,"01/05/2019",1.81,1,35
15647980,"CLEAN,  PRIVATE ROOM CLOSE TO THE CITY AND JFK.",100970583,"Maria","Queens","Woodhaven",40.68774,-73.8593,"Private room",50,4,82,"11/06/2019",2.52,2,215
35991985,"Penthouse Lofts + Private Terrace!",270590027,"Amanda","Brooklyn","Williamsburg",40.70907,-73.95054,"Entire home/apt",599,2,1,"05/07/2019",1,1,346
1974700,"AMAZING ONE BEDROOM IN MANHATTAN",1556814,"Tammy", ,"Harlem",40.81381,-73.94166,"Entire home/apt",250,30,19,"05/07/2019",0.3,1,318
26668116,"Prime Location Cozy, Posh,  Upper East Side Room3",200465032,"Jack","Manhattan","Upper East Side",40.78394,-73.95137,"Private room",110,2,49,"30/06/2019",4.06,3,358
33374241,"A home away from home,  You will be at home.",203569485,"Shanice","Brooklyn","Flatbush",40.63481,-73.95927,"Private room", ,1,0,"", ,1,311
32303671,"BROOKLYN! Chic Williamsburg room + Balcony +Trains",242344309,"Pete And Chloe","Brooklyn","Williamsburg",40.70847,-73.9491,"Private room",57,1,31,"02/07/2019",6.46,4,116
16066417,"Brooklyn Getaway",27294350,"Jocelyn","Brooklyn","Bushwick",40.69369,-73.9291,"Private room",55,3,0,"", ,1,0
32544460,"Sleek Private Bedroom in Ridgewood Woodbine 1R-2",244171850,"Jocelyn","Queens","Ridgewood",40.70285,-73.90798,"Private room",47,30,0,"", ,10,290
14100582,"Warm Central Park Upper West Side One Bedroom",55836825,"Natalie","Manhattan","Upper West Side",40.78903,-73.96956,"Entire home/apt",150,1,0,"", ,1,0
13548278,"Lovely & Spacious Entire Apt- 18 mins to Manhattan",12777561,"Philippia","Queens","Sunnyside",40.746,-73.91503,"Entire home/apt",125,1,2,"01/01/2017",0.06,1,0
3533604,"Private Room in a two bedroom apt.",9510645,"Rylan"," ","Bushwick",40.70399,-73.92813,"Private room",96,1,332,"06/07/2019",5.57,2,355
27139915,"Living Room",199833548,"Syeda","Queens","Sunnyside",40.74161,-73.92505,"Shared room", ,1,20,"09/06/2019",1.88,9,343
7354701,"Brooklyn Brownstone duplex + garden",3484734,"JaimeLee & Travis","Brooklyn","Bedford-Stuyvesant",40.68396,-73.92872,"Entire home/apt",159,7,6,"04/01/2019",0.19,1,1
12005195,"Adorable One Bedroom Apartment w/ Balcony!",15817123,"Stephanie","Brooklyn","Greenpoint",40.73203,-73.95263,"Entire home/apt", ,1,56,"27/10/2018",1.58,3,0
19011267,"East Village Bedroom for Rent",6720525,"Robert"," ","East Village",40.72204,-73.97924,"Private room", ,3,64,"30/06/2019",2.58,1,224
9165191,"Sunny Garden Facing Bedroom",16947579,"Hayet","Brooklyn","Bedford-Stuyvesant",40.68201,-73.93802,"Private room",40,5,8,"26/05/2019",0.23,1,289
13710241,"A Cozy Bedroom in 2 Bedroom Apt",6110471,"Yarynka","Manhattan","Harlem",40.801,-73.95833,"Private room",110,1,23,"09/06/2019",1,1,146
14296562,"Entire Home in Gramercy, Duplex Loft",6543299,"Sun-Young","Manhattan","Kips Bay",40.73958,-73.98258,"Entire home/apt",195,2,12,"08/07/2018",0.41,1,0
12252035,"SPACIOUS 2BR PRIME EAST VILLAGE APT",4534893,"Alex","Manhattan","East Village",40.72705,-73.98787,"Entire home/apt",275,2,70,"01/07/2019",1.84,4,307
10473052,"Room in the heart of Williamsburg",41832478,"Caroline"," ","Williamsburg",40.71852,-73.95897,"Private room", ,1,0,"", ,1,0
3176553,"Studio Plus at Hilton West 57th ",16107699,"Mary","Manhattan","Midtown",40.76552,-73.97738,"Entire home/apt",429,2,0,"", ,1,0
4612401,"Bushwick Pad",21906247,"Sam","Brooklyn","Bedford-Stuyvesant",40.69295,-73.93537,"Private room",70,1,0,"", ,1,0
4808505,"Cozy, CLEAN & SAFE room",24765924,"Cesar", ,"East Elmhurst",40.76313,-73.88368,"Private room",50,1,55,"07/07/2019",1.21,1,332
4711070,"RENTING SPACE IN WOODSIDE NYC",24347671,"Ioanna","Queens","Sunnyside",40.74607,-73.91415,"Shared room",105,1,19,"26/05/2019",0.54,1,364
35828913,"MURRAY HILL LUXURY 2 BEDROOMS",221200420,"Adam","Manhattan","Murray Hill",40.74833,-73.97253,"Entire home/apt",280,30,0,"", ,23,336
35425001,"cute, quite, one bedroom Gramercy apartment",65960619,"Andrea","Manhattan","Gramercy",40.73523,-73.98142,"Entire home/apt",160,1,0,"", ,1,14
28433202,"Great value! Private room Queen size Couch bed",147762665,"Jose","Bronx","Wakefield",40.88688,-73.85848,"Private room",37,1,14,"05/07/2019",1.42,3,332
24186326,"5 Star Quiet, Spacious Condo. Freedom Tower view",10915812,"Wyatt"," ","Battery Park City",40.71085,-74.0158,"Entire home/apt",158,2,20,"23/06/2019",1.34,1,2
32989626,"Very nice room - 15min away to Manhattan",248272030,"Anissa","Queens","Woodside",40.74299,-73.90295,"Private room",50,7,4,"27/05/2019",2.07,1,225
24438437,"Private Bedroom NYC 10 mins to Williamsburg",53781263,"Oscar", ," ",40.70197,-73.90377,"Private room", ,1,7,"02/01/2019",0.48,2,85
31127742,"1000 Sq Ft HUGE apartment with Empire State views.",232648305,"Josh","Manhattan","Kips Bay",40.74061,-73.98063,"Entire home/apt",450,1,2,"04/03/2019",0.32,1,89
19135811,"Stunning Brooklyn Sanctuary",2494945,"Naima","Brooklyn","Flatbush",40.65413,-73.96024,"Private room",44,5,32,"23/06/2019",1.39,1,286
3482919,"Awesome SoHo/Little Italy 1BD",4320908,"David","Manhattan","Nolita",40.72044,-73.99645,"Entire home/apt",175,7,0,"", ,1,0
34972982,"Spectacular 1 bed 1 bath in full service bld #6119",35098529,"David","Manhattan","Kips Bay",40.74385,-73.97789,"Entire home/apt",190,30,0,"", ,5,365
6653095,"Come to Know  New York III",25812962,"Claudio & Rose","Manhattan","East Harlem",40.79052,-73.94364,"Private room",70,1,33,"11/05/2019",1.28,3,313
7853110,"Carroll Gardens, 25 ft from F/G",631747,"Logan","Brooklyn","Carroll Gardens",40.67986,-73.9945,"Private room",60,2,1,"23/08/2015",0.02,1,0
23852303,"A house in Flatbush.",5091423,"Jamie","Brooklyn","East Flatbush",40.64747,-73.95189,"Entire home/apt",225,3,1,"04/04/2018",0.06,1,26
4387007,"Beautiful Beach  & Great Space",21802126,"Mark","Queens","Belle Harbor",40.57321,-73.85769,"Private room",110,2,1,"23/06/2019",1,1,325
24870818,"新一处客居(New place3)",187908645,"Jimmy","Queens","Flushing",40.75539,-73.83203,"Private room", ,1,20,"07/06/2019",1.64,4,2
4464508,"Flatbush Gardens",23162890,"Terrance"," ","Flatbush",40.6489,-73.96374,"Private room", ,3,35,"28/10/2018",0.62,2,336
23974919,"Charming UWS 1-bedroom, 1 block from Central Park!",25364341,"Cyndi"," ","Upper West Side",40.77669,-73.9789,"Entire home/apt",200,3,1,"26/05/2018",0.07,1,16
33856727,"Master Bedroom w/Private bath Artsy Apt in Bushwik",2373120,"Elena","Brooklyn","Bushwick",40.70041,-73.92884,"Private room",90,5,2,"30/06/2019",0.94,2,323
8114144,"Sunny Duplex in Heart of Bushwick",9659956,"Alexandra","Brooklyn","Bushwick",40.7027,-73.92811,"Entire home/apt",120,1,2,"26/10/2015",0.04,1,0
22685532,"Modern 2 bedroom apartment in Ozone Park Queens",143938171,"Ashley","Queens","Ozone Park",40.68275,-73.8429,"Entire home/apt",200,3,0,"", ,1,0
4574225,"Bright and Cozy Bedroom NYC A1",20559017,"Yohan"," ","East Harlem",40.78617,-73.94421,"Private room",60,30,2,"26/08/2017",0.04,9,312
10158141,"Noho Broadway 2 Bedroom Loft",50760546,"CRNY Monthly Rentals","Manhattan","NoHo",40.72895,-73.9934,"Entire home/apt",499,30,0,"", ,31,167
13740793,"Beautiful Elevator Bldg near Columbia University",76590834,"Omar", ,"Upper West Side",40.80165,-73.96497,"Private room", ,1,0,"", ,1,0
36457832,"❥NYC Apt: 4min/subway, 25m/city, 20m/LGA,JFK❥",63272360,"Annie Lawrence","Queens","Woodhaven",40.69482,-73.86618,"Entire home/apt",85,3,0,"", ,6,300
719329,"Bright 1 BR in Brooklyn",3711499,"Silvia","Brooklyn","Crown Heights",40.67473,-73.96263,"Entire home/apt", ,3,12,"17/03/2019",0.18,1,15
24367113,"( Private Garden )  Where Hansel and Gretel live.",3540748,"Ron","Manhattan","Upper East Side",40.78026,-73.954,"Entire home/apt",175,2,4,"09/12/2018",0.28,1,354
2637014,"Apt #2: Beautiful 2BR/1BA Crown Hgt",13503154,"Clayon Elizabeth"," ","Crown Heights",40.67228,-73.93352,"Entire home/apt",150,28,22,"05/01/2019",0.38,2,207
20332555,"Beautiful Apartment near Times Square Central Park",143944704,"Ash","Manhattan","Theater District",40.76302,-73.98211,"Entire home/apt",239,3,104,"22/06/2019",4.53,1,0
30442790,"Great Private Bedroom at Great Price Madison 3R-4",226410657,"Nina","Brooklyn","Bedford-Stuyvesant",40.68692,-73.9307,"Private room",42,30,0,"", ,27,326
5010729,"Quaint One Bed Apartment on UES",7847292,"Tom","Manhattan","Upper East Side",40.77537,-73.95029,"Entire home/apt",169,4,147,"23/06/2019",2.76,1,310
2748064,"Spacious 1 bedroom, prime location.",6055938,"Al"," ","Hell's Kitchen",40.7645,-73.99314,"Entire home/apt", ,4,36,"08/06/2019",0.57,1,248
5840936,"Large Outdoor Patio Space for Small Events",16245414,"Shae","Brooklyn","Bushwick",40.69476,-73.92359,"Entire home/apt",400,1,2,"15/07/2017",0.04,4,179
23058686,"Sunny South Williamsburg Studio",4445657,"Max","Brooklyn","Williamsburg",40.71218,-73.96711,"Entire home/apt",75,7,2,"28/04/2018",0.13,1,0
11120231,"Private 1 BR in Brooklyn",15193965,"Matt","Brooklyn","Crown Heights",40.66841,-73.93621,"Entire home/apt",85,25,1,"04/04/2016",0.03,1,0
30315829,"Cozy Studio Apartment in Greenpoint, Brooklyn",42661839,"Justin","Brooklyn","Greenpoint",40.73468,-73.95418,"Entire home/apt",149,5,2,"15/06/2019",0.32,1,0
977870,"Upper West Side Pied A Terre /NYC",5350359,"Matthew","Manhattan","Upper West Side",40.80014,-73.9637,"Entire home/apt",169,2,61,"23/06/2019",0.8,1,59
45910,"Beautiful Queens Brownstone! - 5BR",204539,"Mark","Queens","Ridgewood",40.70382,-73.89797,"Entire home/apt",350,8,10,"12/05/2019",0.11,5,365
18610539,"Garden-level apartment in historic Cobble Hill",34361146,"Penelope","Brooklyn","Cobble Hill",40.68582,-73.99801,"Entire home/apt", ,31,10,"09/12/2018",0.39,1,0
7198878,"sunny + comfy bedroom in greenpoint",30066276,"Rachel","Brooklyn","Greenpoint",40.72328,-73.94041,"Private room",55,1,1,"21/07/2015",0.02,1,0
24327950,"Pleasant Residence",183548336,"Aureo","Manhattan","East Harlem",40.7977,-73.93493,"Entire home/apt",250,3,13,"03/06/2019",0.94,1,74
29684573,"Nice Cozy Room In Brooklyn On A Dead End Block",31039254,"Sean","Brooklyn","East Flatbush",40.64843,-73.93549,"Private room", ,1,8,"07/07/2019",5,1,334
22563782,"Sunny Studio in Greenpoint - Private Bath/Kitchen",8203031,"Jess","Brooklyn","Greenpoint",40.72188,-73.94355,"Private room", ,3,8,"01/07/2019",0.48,1,27
21677053,"Luxury Chelsea penthouse w private terrace & view!",5761098,"Patty"," ","Chelsea",40.74023,-73.99994,"Entire home/apt",485,3,2,"28/05/2019",0.32,1,1
7838854,"Charming Central Park Abode",12650039,"Danielle","Manhattan","Upper West Side",40.78718,-73.97521,"Entire home/apt",150,2,0,"", ,1,0
8372368,"The Herkimer House  Room #2",27708645,"Malik", ,"Bedford-Stuyvesant",40.67831,-73.93903,"Private room", ,3,3,"13/10/2015",0.07,1,342
11634575,"Sunny, enchanting, spacious bedroom",61382075,"Elena","Manhattan","Washington Heights",40.84398,-73.94064,"Private room",65,4,2,"22/05/2017",0.05,2,0
22483574,"Home Away from Home: The Enlightenment Room.",130971031,"J-","Brooklyn","Bushwick",40.69977,-73.91983,"Private room",79,3,22,"22/04/2019",1.22,4,125
26086126,"Beautiful and Clean Private Bedroom with Bathroom",152708570,"Emily","Queens","College Point",40.78141,-73.84506,"Entire home/apt",60,3,30,"17/06/2019",2.49,1,55
3624952,"Oasis in Queens: Private BR/ bath",2574452,"Samita","Queens","Jackson Heights",40.75193,-73.89085,"Private room",50,4,2,"20/09/2014",0.03,1,0
4490268,"Elegant Bushwick Apartment",23293704,"Su-Ling","Brooklyn","Bushwick",40.68488,-73.91225,"Entire home/apt",139,2,190,"04/07/2019",4.15,1,218
36099301,"Amazing 2 Bedroom in the Village!",256090291,"Dan","Manhattan","Greenwich Village",40.72897,-74.00167,"Entire home/apt",200,30,0,"", ,1,363
11544577,"COLUMBIA PRESBYTERIAN MED CTR *1 Bedroom* Apt",25237492,"Juliana"," ","Washington Heights",40.84098,-73.94085,"Entire home/apt",110,30,7,"01/12/2018",0.18,34,252
19799021,"Convenient 3 Bedroom w/ Large Terrace in Flushing",5962328,"Alan","Queens","Flushing",40.7602,-73.82324,"Entire home/apt",180,30,2,"09/06/2019",0.12,15,320
27021428,"Studio Penthouse",176950781,"Aka Times Square","Manhattan","Theater District",40.75762,-73.98486,"Entire home/apt", ,1,0,"", ,1,360
35412877,"Spacious Full Floor Loft near Hudson Yards",260267559,"Anila"," ","Midtown",40.75426,-73.98968,"Entire home/apt",489,3,1,"25/06/2019",1,1,259
35233037,"Cozy and Bright 2 bedroom 2 full bathroom apt",89161588,"Emm & Gabe","Manhattan","East Village",40.72697,-73.9805,"Private room",390,1,0,"", ,1,365
19942348,"Sunny and Airy FiDi Studio",141324173,"Victoria"," ","Financial District",40.71103,-74.00845,"Entire home/apt", ,2,74,"24/06/2019",3.13,1,35
34420441,"SUNNY PRIVATE ROOM & BACKYARD in ♥︎ WILLIAMSBURG",246680134,"Anastasiia","Brooklyn","Williamsburg",40.71879,-73.95993,"Private room",90,1,11,"07/07/2019",5.59,2,58
6452027,"Spacious South Williamsburg Apartment",1471506,"Ryan", ,"Williamsburg",40.70798,-73.95095,"Private room",115,3,0,"", ,1,0
30193258,"*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #12",205031545,"Red Awning","Manhattan","Midtown",40.75376,-73.96644,"Entire home/apt",714,28,1,"03/01/2019",0.16,49,257
36164533,"Summer Oasis Brooklyn Apartment",29535980,"Tiffany","Brooklyn","Williamsburg",40.70671,-73.95076,"Private room",65,7,0,"", ,1,210
13567393,"Private room near Lincoln Center",50165193,"Stephanie"," ","Upper West Side",40.77567,-73.9786,"Private room",95,21,2,"20/08/2016",0.05,1,281
27302499,"Cozy 2 Bedroom Garden Apartment",14381199,"Juliana", ,"Bedford-Stuyvesant",40.6855,-73.95677,"Entire home/apt",125,3,20,"23/06/2019",1.94,1,0
7843696,"Private Cozy Bedroom w Divider Wall",41330687,"Alex"," ","Gramercy",40.73363,-73.98545,"Private room",79,1,0,"", ,1,0
12795290,"Room in East Village",4929873,"Larissa","Manhattan","East Village",40.72073,-73.97839,"Private room",84,3,163,"23/06/2019",4.22,1,294
9279920,"Charming Gramercy Studio Furnished",48190744,"Samantha","Manhattan","Gramercy",40.73438,-73.98615,"Entire home/apt", ,21,0,"", ,1,0
23466099,"Your Crown Heights 1 bedroom apartment",18458368,"Erin","Brooklyn","Crown Heights",40.67308,-73.95522,"Entire home/apt", ,1,38,"21/11/2018",2.31,1,0
19769912,"Modern, Stylish & Spacious Brooklyn Oasis",54508926,"Roshumba", ,"Canarsie",40.63837,-73.91149,"Entire home/apt",167,2,102,"08/07/2019",4.27,1,294
30756760,"Cozy Room with a view",144124452,"Yemi"," ","Rosedale",40.65291,-73.73458,"Private room",55,1,9,"21/04/2019",1.34,3,30
29903363,"Huge Sunny Bedroom 1min from Central Park!",96647029,"Maxi", ,"Upper West Side",40.79481,-73.96437,"Private room", ,6,3,"31/03/2019",0.37,1,6
18975097,"Quiet and hip Astoria house (15 min. to Manhattan)",17079377,"Joseph","Queens","Ditmars Steinway",40.77655,-73.91304,"Private room",50,1,12,"21/05/2019",0.63,1,0
21332241,"Bushwick Garden Flat (Brooklyn, NY)",1257048,"Esther","Brooklyn","Bushwick",40.68624,-73.9122,"Entire home/apt", ,3,54,"16/06/2019",2.6,1,59
10882066,"Romantic Williamsburg Apartment",14585417,"Samantha","Brooklyn","Williamsburg",40.71319,-73.95669,"Entire home/apt", ,2,122,"10/06/2019",3.12,1,105
21435622,"Small, quiet, and clean 1BR in Manhattan",100970377,"Anabel","Manhattan","Harlem",40.81032,-73.94331,"Entire home/apt",200,1,3,"24/11/2017",0.15,1,0
7756711,"Charming garden apt in a brownstone",40784273,"Anne","Brooklyn","Bedford-Stuyvesant",40.68266,-73.91819,"Entire home/apt",99,5,1,"27/08/2015",0.02,1,0
4925368,"Great Room with Good Amenities",331579,"Marlon","Brooklyn","Bedford-Stuyvesant",40.68744,-73.92322,"Private room",60,3,29,"04/06/2019",0.6,2,232
32062080,"Cozy, quiet room near Times Square",2231216,"Nick","Manhattan","Hell's Kitchen",40.75947,-73.99196,"Private room",150,2,17,"28/06/2019",3.59,1,16
6884147,"Bedroom with huge windows and space",36072139,"Hyun Na","Brooklyn","Bushwick",40.69296,-73.9242,"Private room",50,1,0,"", ,1,0
31950082,"Large Remodeled Home in Red Hook, Brooklyn, NY",6902218,"Christele","Brooklyn","Red Hook",40.67697,-74.00993,"Entire home/apt",250,3,0,"", ,1,1
25484398,"BRIGHT & AIRY APARTMENT IN GREENPOINT",8063576,"Alex","Brooklyn","Greenpoint",40.72724,-73.94843,"Entire home/apt",85,7,2,"02/10/2018",0.17,1,0
